,Source airport ID,OutFlight,InFlight,TotalFlight,Airlines,Airport ID,Name,City,Country,IATA/FAA,Latitude,Longitude,Altitude
2441,5741.0,2.0,2.0,4.0,['K5'],5741,Memorial Field,Hot Springs,United States,HOT,34.478,-93.0962,540
2442,3461.0,2.0,2.0,4.0,['K5'],3461,Boone Co,Harrison,United States,HRO,36.261519,-93.154728,1365
2443,3689.0,2.0,2.0,4.0,['K5'],3689,Imperial Co,Imperial,United States,IPL,32.834219,-115.578744,-54
2444,3704.0,2.0,2.0,4.0,['K5'],3704,Mc Kellar Sipes Rgnl,Jackson,United States,MKL,35.599889000000005,-88.915611,434
2445,5757.0,2.0,2.0,4.0,"['UA', 'K5']",5757,Southwest Oregon Regional Airport,North Bend,United States,OTH,43.4171,-124.24600000000001,17
2446,6883.0,1.0,1.0,2.0,['K5'],6883,Eastern Oregon Regional Airport,Pendleton,United States,PDT,45.695,-118.84138899999999,1497
2447,5771.0,1.0,1.0,2.0,['K5'],5771,Salina Municipal Airport,Salina,United States,SLN,38.791,-97.6522,1288
2448,4093.0,1.0,1.0,2.0,['K6'],4093,Sihanoukville,Sihanoukville,Cambodia,KOS,10.579686,103.63682800000001,33
2449,4086.0,1.0,1.0,2.0,['K8'],4086,Mae Hong Son,Mae Hong Son,Thailand,HGN,19.301667000000002,97.975,929
2450,4159.0,1.0,1.0,2.0,['K8'],4159,Pai,Pai,Thailand,PYY,19.372,98.43700000000001,1271
2451,3155.0,5.0,5.0,10.0,['KB'],3155,Paro,Thimphu,Bhutan,PBH,27.403191999999997,89.42460600000001,7332
2452,2917.0,3.0,3.0,6.0,"['KC', 'S7']",2917,Pavlodar,Pavlodar,Kazakhstan,PWQ,52.195,77.07388900000001,410
2453,6007.0,3.0,3.0,6.0,"['OZ', 'KE']",6007,Sacheon Air Base,Sacheon,South Korea,HIN,35.088543,128.07037,25
2454,2380.0,3.0,3.0,6.0,"['OZ', 'KE']",2380,Pohang,Pohang,South Korea,KPO,35.987858,129.420486,70
2455,6003.0,2.0,2.0,4.0,"['ZE', 'KE']",6003,Kunsan Air Base,Kunsan,South Korea,KUV,35.903756,126.61590600000001,29
2456,2361.0,4.0,4.0,8.0,"['OZ', 'KE']",2361,Gwangju,Kwangju,South Korea,KWJ,35.126389,126.808889,39
2457,2365.0,3.0,3.0,6.0,"['OZ', 'KE']",2365,Yeosu,Yeosu,South Korea,RSU,34.842328,127.61685,53
2458,2374.0,3.0,3.0,6.0,"['OZ', 'KE']",2374,Ulsan,Ulsan,South Korea,USN,35.593494,129.351722,45
2459,6005.0,1.0,1.0,2.0,['KE'],6005,Wonju Airport,Wonju,South Korea,WJU,37.438081,127.96038300000001,329
2460,742.0,2.0,2.0,4.0,"['SK', 'KL']",742,Saab,Linkoeping,Sweden,LPI,58.40615,15.680507999999998,172
2461,7457.0,2.0,2.0,4.0,"['MU', 'KN']",7457,Foshan,Foshan,China,FUO,23.133333,113.28333,8
2462,6341.0,74.0,74.0,148.0,"['MU', 'KN']",6341,Beijing Nanyuan Airport,Beijing,China,NAY,39.7825,116.387778,0
2463,3429.0,1.0,1.0,2.0,['KO'],3429,Iliamna,Iliamna,United States,ILI,59.75435600000001,-154.91096100000001,186
2464,984.0,9.0,9.0,18.0,"['KQ', 'TM', 'SA']",984,Nampula,Nampula,Mozambique,APL,-15.105610999999998,39.2818,1444
2465,1183.0,6.0,6.0,12.0,"['KQ', 'PW']",1183,Mwanza,Mwanza,Tanzania,MWZ,-2.444486,32.932666999999995,3763
2466,985.0,8.0,8.0,16.0,"['KQ', 'TM', 'SA']",985,Pemba,Pemba,Mozambique,POL,-12.986753,40.522492,331
2467,1925.0,2.0,3.0,5.0,['KX'],1925,Gerrard Smith Intl,Cayman Barac,Cayman Islands,CYB,19.686981,-79.882789,8
2468,1771.0,8.0,7.0,15.0,"['KX', 'P4']",1771,Goloson Intl,La Ceiba,Honduras,LCE,15.742481,-86.853036,49
2469,4314.0,2.0,2.0,4.0,['KX'],4314,Edward Bodden Airfield,Little Cayman,Cayman Islands,LYB,19.6591666667,-80.09083333,1
2470,1097.0,3.0,3.0,6.0,"['L6', 'PM']",1097,Nouadhibou,Nouadhibou,Mauritania,NDB,20.933067,-17.029956,16
2471,2785.0,1.0,1.0,2.0,['LA'],2785,Capt Jose A Quinones Gonzales Intl,Chiclayo,Peru,CIX,-6.787475,-79.828097,97
2472,6066.0,2.0,2.0,4.0,"['W4', 'LA']",6066,Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,CJA,-7.139183,-78.4894,8781
2473,2657.0,2.0,2.0,4.0,['LA'],2657,Mataveri Intl,Easter Island,Chile,IPC,-27.164792,-109.42183100000001,227
2474,579.0,1.0,1.0,2.0,['LA'],579,Mount Pleasant,Mount Pleasant,Falkland Islands,MPN,-51.822777,-58.447222,244
2475,2809.0,2.0,2.0,4.0,"['P9', 'LA']",2809,Capitan Fap Guillermo Concha Iberico,Piura,Peru,PIU,-5.20575,-80.616444,120
2476,2796.0,1.0,1.0,2.0,['LA'],2796,Pedro Canga,Tumbes,Peru,TBP,-3.5525279999999997,-80.38135600000001,115
2477,2807.0,2.0,2.0,4.0,"['P9', 'LA']",2807,Coronel Carlos Ciriani Santa Rosa Intl,Tacna,Peru,TCQ,-18.053333,-70.27583299999999,1538
2478,2804.0,1.0,1.0,2.0,['LA'],2804,Capitan Carlos Martinez De Pinillos,Trujillo,Peru,TRU,-8.081411,-79.108761,106
2479,2658.0,1.0,1.0,2.0,['LA'],2658,Canal Bajo Carlos Hott Siebert,Osorno,Chile,ZOS,-40.611208000000005,-73.061042,187
2480,1277.0,1.0,1.0,2.0,['LG'],1277,Brie Champniers,Angouleme,France,ANG,45.729246999999994,0.221456,436
2481,1103.0,12.0,16.0,28.0,"['LG', 'TP', 'TO', 'VR', 'TOM', 'X3', 'SE']",1103,Rabil,Boa Vista,Cape Verde,BVC,16.136531,-22.888897,69
2482,465.0,36.0,34.0,70.0,"['U2', 'UA', 'LS', 'LH', 'TCX']",465,Belfast Intl,Belfast,United Kingdom,BFS,54.6575,-6.215833,268
2483,4274.0,18.0,18.0,36.0,"['OK', 'U6', 'S7', 'SU', 'UR', 'LH', 'Y7', 'QN']",4274,Nizhny Novgorod,Nizhniy Novgorod,Russia,GOJ,56.230118999999995,43.784042,256
2484,2945.0,17.0,17.0,34.0,"['PS', 'QU', 'LO', 'LH', 'PC', 'WU', 'TK', 'OS']",2945,Lviv Intl,Lvov,Ukraine,LWO,49.8125,23.956111,1071
2485,1658.0,5.0,4.0,9.0,"['RO', 'OS', 'LH']",1658,Sibiu,Sibiu,Romania,SBZ,45.785596999999996,24.091342,1496
2486,4306.0,1.0,1.0,2.0,['LI'],4306,Ogle,Georgetown,Guyana,OGL,6.8069440000000005,-58.104443999999994,10
2487,2907.0,4.0,5.0,9.0,['LI'],2907,E T Joshua,Kingstown,Saint Vincent and the Grenadines,SVD,13.144306,-61.210861,66
2488,5564.0,1.0,2.0,3.0,['LM'],5564,Eday Airport,Eday,United Kingdom,EOI,59.1906,-2.77222,10
2489,5569.0,2.0,3.0,5.0,['LM'],5569,Sanday Airport,Sanday,United Kingdom,NDY,59.2503,-2.57667,68
2490,5566.0,4.0,2.0,6.0,['LM'],5566,North Ronaldsay Airport,North Ronaldsay,United Kingdom,NRL,59.3675,-2.43444,40
2491,5567.0,3.0,3.0,6.0,['LM'],5567,Papa Westray Airport,Papa Westray,United Kingdom,PPW,59.3517,-2.90028,91
2492,5568.0,2.0,2.0,4.0,['LM'],5568,Stronsay Airport,Stronsay,United Kingdom,SOY,59.1553,-2.6413900000000003,39
2493,5571.0,2.0,2.0,4.0,['LM'],5571,Westray Airport,Westray,United Kingdom,WRY,59.3503,-2.95,29
2494,1152.0,1.0,1.0,2.0,['LN'],1152,Ghat,Ghat,Libya,GHT,25.145564,10.142647,2296
2495,5699.0,3.0,3.0,6.0,"['LN', 'TU']",5699,La Abraq Airport,Al Bayda',Libya,LAQ,32.788672999999996,21.964333,2157
2496,1162.0,1.0,1.0,2.0,['LN'],1162,Ghadames East,Ghadames,Libya,LTD,30.151695,9.715305,1122
2497,5805.0,1.0,1.0,2.0,['LN'],5805,Ubari Airport,Ubari,Libya,QUB,26.5675,12.8231,1387
2498,5696.0,2.0,2.0,4.0,['LN'],5696,Gardabya Airport,Sirt,Libya,SRX,31.0635,16.595,267
2499,5697.0,4.0,5.0,9.0,"['LN', 'TU', '8U']",5697,Gamal Abdel Nasser Airport,Tobruk,Libya,TOB,31.861,23.906999999999996,519
2500,3597.0,1.0,1.0,2.0,['LW'],3597,Cavern City Air Terminal,Carlsbad,United States,CNM,32.337472,-104.263278,3295
2501,7584.0,1.0,1.0,2.0,['LW'],7584,Los Alamos Airport,Los Alamos,United States,LAM,35.8798019,-106.26941529999999,7171
2502,5751.0,1.0,1.0,2.0,['LW'],5751,Lancaster Airport,Lancaster,United States,LNS,40.1217,-76.2961,403
2503,5775.0,1.0,1.0,2.0,['LW'],5775,Victoria Regional Airport,Victoria,United States,VCT,28.8526,-96.9185,115
2504,655.0,1.0,1.0,2.0,['M3'],655,Orland,Orland,Norway,OLA,63.698907999999996,9.604003,28
2505,642.0,1.0,1.0,2.0,['M3'],642,Leirin,Fagernes,Norway,VDB,61.015556000000004,9.288056,2697
2506,1136.0,4.0,4.0,8.0,"['M4', 'XY', 'MS']",1136,Aswan Intl,Aswan,Egypt,ASW,23.964356,32.819975,662
2507,4057.0,38.0,39.0,77.0,"['TCX', 'TO', 'SV', 'ZB', 'U2', 'M4', 'UN', 'TK', 'MS', 'TOM', 'IG', 'XY', 'RJ']",4057,Sharm El Sheikh Intl,Sharm El Sheikh,Egypt,SSH,27.977221999999998,34.394721999999994,143
2508,3726.0,2.0,2.0,4.0,['M5'],3726,Boeing Fld King Co Intl,Seattle,United States,BFI,47.53,-122.301947,21
2509,5731.0,1.0,1.0,2.0,['M5'],5731,William R Fairchild International Airport,Port Angeles,United States,CLM,48.1202,-123.5,291
2510,7083.0,1.0,1.0,2.0,['M5'],7083,Orcas Island Airport,Eastsound,United States,ESD,48.708056,-122.910556,31
2511,8174.0,2.0,2.0,4.0,['M5'],8174,Friday Harbor Seaplane Base,Friday Harbor,United States,FBS,48.537222,-123.009722,0
2512,7082.0,1.0,1.0,2.0,['M5'],7082,Friday Harbor Airport,Friday Harbor,United States,FRD,48.521944,-123.02444399999999,113
2513,6457.0,3.0,2.0,5.0,['M5'],6457,Kenmore Air Harbor Seaplane Base,Seattle,United States,LKE,47.629,-122.339,14
2514,6136.0,1.0,1.0,2.0,['M5'],6136,Lopez Island Airport,Lopez,United States,LPS,48.4839,-122.93799999999999,209
2515,8170.0,1.0,1.0,2.0,['M5'],8170,Roche Harbor Seaplane Base,Roche Harbor,United States,RCE,48.608056,-123.159722,0
2516,8173.0,1.0,1.0,2.0,['M5'],8173,Westsound Seaplane Base,Westsound,United States,WSX,48.617778,-122.95277800000001,0
2517,6103.0,2.0,2.0,4.0,['M9'],6103,Zaporizhzhia International Airport,Zaporozhye,Ukraine,OZH,47.867,35.3157,373
2518,6109.0,1.0,1.0,2.0,['M9'],6109,Uzhhorod International Airport,Uzhgorod,Ukraine,UDJ,48.634278,22.263355999999998,383
2519,927.0,3.0,3.0,6.0,['MD'],927,Antsirabato,Antalaha,Madagascar,ANM,-14.999410999999998,50.320233,20
2520,923.0,5.0,5.0,10.0,['MD'],923,Arrachart,Antsiranana,Madagascar,DIE,-12.3494,49.291746999999994,374
2521,937.0,2.0,2.0,4.0,['MD'],937,Tolagnaro,Tolagnaro,Madagascar,FTU,-25.038056,46.956111,29
2522,929.0,2.0,2.0,4.0,['MD'],929,Philibert Tsiranana,Mahajanga,Madagascar,MJN,-15.667144,46.351828000000005,87
2523,922.0,2.0,2.0,4.0,['MD'],922,Morondava,Morondava,Madagascar,MOQ,-20.28475,44.317614,30
2524,930.0,3.0,3.0,6.0,"['UU', 'MD']",930,Fascene,Nosy-be,Madagascar,NOS,-13.312067,48.314822,36
2525,920.0,3.0,3.0,6.0,['MD'],920,Sainte Marie,Sainte Marie,Madagascar,SMS,-17.093889,49.815834,7
2526,933.0,3.0,3.0,6.0,['MD'],933,Sambava,Sambava,Madagascar,SVB,-14.278610999999998,50.174721000000005,20
2527,943.0,3.0,3.0,6.0,['MD'],943,Toliara,Toliara,Madagascar,TLE,-23.383369000000002,43.728453,29
2528,921.0,7.0,6.0,13.0,"['UU', 'MD']",921,Toamasina,Toamasina,Madagascar,TMM,-18.109517,49.392536,22
2529,932.0,4.0,4.0,8.0,['MD'],932,Maroantsetra,Maroantsetra,Madagascar,WMN,-15.436666,49.688332,13
2530,924.0,1.0,1.0,2.0,['MD'],924,Avaratra,Mananara,Madagascar,WMR,-16.1639,49.773753,9
2531,270.0,7.0,7.0,14.0,"['ME', 'SV', 'W3', 'TK', 'MS', 'SD']",270,Mallam Aminu Intl,Kano,Nigeria,KAN,12.047589,8.524622,1562
2532,6220.0,2.0,2.0,4.0,['MH'],6220,Bario Airport,Bario,Malaysia,BBN,3.73389,115.479,3350
2533,6218.0,1.0,1.0,2.0,['MH'],6218,Bakalalan Airport,Bakalalan,Malaysia,BKM,3.9739999999999998,115.618,2900
2534,6222.0,2.0,2.0,4.0,['MH'],6222,Kudat Airport,Kudat,Malaysia,KUD,6.9225,116.836,10
2535,5855.0,1.0,1.0,2.0,['MH'],5855,Long Banga Airport,Long Banga,Malaysia,LBP,3.18495,115.454,750
2536,3268.0,1.0,1.0,2.0,['MH'],3268,Lahad Datu,Lahad Datu,Malaysia,LDU,5.032247,118.324036,45
2537,6215.0,2.0,2.0,4.0,['MH'],6215,Long Lellang Airport,Long Datih,Malaysia,LGL,3.4210000000000003,115.154,1400
2538,6769.0,2.0,2.0,4.0,['MH'],6769,Long Akah Airport,Long Akah,Malaysia,LKH,3.3,114.78299999999999,289
2539,3264.0,1.0,1.0,2.0,['MH'],3264,Limbang,Limbang,Malaysia,LMN,4.8083029999999995,115.01043899999999,14
2540,6219.0,3.0,3.0,6.0,['MH'],6219,Lawas Airport,Lawas,Malaysia,LWY,4.84917,115.40799999999999,5
2541,6217.0,2.0,2.0,4.0,['MH'],6217,Mukah Airport,Mukah,Malaysia,MKM,2.90639,112.08,13
2542,3265.0,6.0,6.0,12.0,['MH'],3265,Marudi,Marudi,Malaysia,MUR,4.1775,114.32194399999999,103
2543,6216.0,2.0,2.0,4.0,['MH'],6216,Long Seridan Airport,Long Seridan,Malaysia,ODN,3.967,115.05,607
2544,6770.0,1.0,1.0,2.0,['MH'],6770,Tanjung Manis Airport,Tanjung Manis,Malaysia,TGC,2.17784,111.20200000000001,15
2545,3310.0,4.0,4.0,8.0,"['SJ', 'TL', 'MI', 'QF']",3310,Presidente Nicolau Lobato Intl,Dili,East Timor,DIL,-8.546553,125.52471899999999,25
2546,894.0,1.0,1.0,2.0,['MK'],894,Plaine Corail,Rodriguez Island,Mauritius,RRG,-19.757658,63.360983,95
2547,800.0,5.0,5.0,10.0,"['SA', 'MN']",800,East London,East London,South Africa,ELS,-33.035569,27.825939,435
2548,5497.0,2.0,2.0,4.0,['MO'],5497,Gillam Airport,Gillam,Canada,YGX,56.3575,-94.7106,476
2549,5529.0,1.0,1.0,2.0,['MO'],5529,Sanikiluaq Airport,Sanikiluaq,Canada,YSK,56.5378,-79.2467,104
2550,6371.0,2.0,2.0,4.0,['MR'],6371,Bayankhongor Airport,Bayankhongor,Mongolia,BYN,46.1633,100.704,6085
2551,6373.0,1.0,1.0,2.0,['MR'],6373,Khovd Airport,Khovd,Mongolia,HVD,47.9541,91.6282,4898
2552,6370.0,1.0,1.0,2.0,['MR'],6370,Altai Airport,Altai,Mongolia,LTI,46.3764,96.2211,7260
2553,1127.0,1.0,1.0,2.0,['MS'],1127,Abu Simbel,Abu Simbel,Egypt,ABS,22.375953,31.611721999999997,616
2554,6363.0,2.0,2.0,4.0,['MU'],6363,Golmud Airport,Golmud,China,GOQ,34.633,98.867,0
2555,8921.0,1.0,1.0,2.0,['MU'],8921,Kangding Airport,Kangding,China,KGT,30.1575,101.73472199999999,14042
2556,7932.0,2.0,2.0,4.0,"['MU', 'TV']",7932,Gunsa,Shiquanhe,China,NGQ,32.10027,80.052778,13780
2557,8130.0,2.0,2.0,4.0,"['MU', 'PG']",8130,NAYPYITAW,NAYPYITAW,Burma,NYT,19.374000000000002,96.12100000000001,294
2558,7894.0,2.0,2.0,4.0,"['MU', 'TV']",7894,Yushu Batang,Yushu,China,YUS,32.825,97.125,13000
2559,3445.0,1.0,1.0,2.0,['MW'],3445,Hana,Hana,United States,HNM,20.795636,-156.01443899999998,78
2560,3796.0,2.0,2.0,4.0,['MW'],3796,Kapalua,Lahania-kapalua,United States,JHM,20.962936,-156.673031,256
2561,3545.0,1.0,1.0,2.0,['MW'],3545,Waimea Kohala,Kamuela,United States,MUE,20.001328,-155.66810800000002,2671
2562,5454.0,2.0,2.0,4.0,['MY'],5454,Caye Caulker Airport,Caye Caulker,Belize,CUK,17.7347,-88.0325,1
2563,7029.0,1.0,1.0,2.0,['MY'],7029,Municipal,Corozal,Belize,CZH,18.3822,-88.4119,40
2564,7287.0,2.0,3.0,5.0,['MY'],7287,Dangriga Airport,Dangriga,Belize,DGA,16.966667,-88.216667,10
2565,7288.0,2.0,1.0,3.0,['MY'],7288,Placencia Airport,Placencia,Belize,PLJ,16.536944000000002,-88.36166700000001,42
2566,4279.0,4.0,4.0,8.0,['MY'],4279,San Pedro,San Pedro,Belize,SPR,17.913936,-87.971075,4
2567,6463.0,3.0,2.0,5.0,['MY'],6463,Belize City Municipal Airport,Belize,Belize,TZA,17.5344,-88.29799999999999,15
2568,5811.0,3.0,3.0,6.0,"['N3', 'S6']",5811,Dr Joaquin Balaguer International Airport,La Isabela,Dominican Republic,JBQ,18.5725,-69.9856,98
2569,5914.0,1.0,1.0,2.0,['NF'],5914,Anelghowhat Airport,Anelghowhat,Vanuatu,AUY,-20.2492,169.771,7
2570,5915.0,2.0,2.0,4.0,['NF'],5915,Aniwa Airport,Aniwa,Vanuatu,AWD,-19.24,169.605,69
2571,5897.0,3.0,4.0,7.0,['NF'],5897,Craig Cove Airport,Craig Cove,Vanuatu,CCV,-16.265,167.924,69
2572,5916.0,2.0,2.0,4.0,['NF'],5916,Dillon's Bay Airport,Dillon's Bay,Vanuatu,DLY,-18.7694,169.00099999999998,538
2573,5896.0,1.0,1.0,2.0,['NF'],5896,Sangafa Airport,Sangafa,Vanuatu,EAE,-17.0903,168.343,7
2574,5917.0,2.0,2.0,4.0,['NF'],5917,Futuna Airport,Futuna Island,Vanuatu,FTA,-19.5164,170.232,0
2575,5918.0,3.0,3.0,6.0,['NF'],5918,Ipota Airport,Ipota,Vanuatu,IPA,-18.8783,169.308,23
2576,5902.0,2.0,2.0,4.0,['NF'],5902,Lamen Bay Airport,Lamen Bay,Vanuatu,LNB,-16.5842,168.15900000000002,7
2577,5904.0,3.0,3.0,6.0,['NF'],5904,Lonorore Airport,Lonorore,Vanuatu,LNE,-15.8656,168.172,43
2578,5898.0,2.0,2.0,4.0,['NF'],5898,Longana Airport,Longana,Vanuatu,LOD,-15.3067,167.967,167
2579,5901.0,2.0,2.0,4.0,['NF'],5901,Lamap Airport,Lamap,Vanuatu,LPM,-16.454,167.82299999999998,7
2580,5893.0,3.0,3.0,6.0,['NF'],5893,Mota Lava Airport,Ablow,Vanuatu,MTV,-13.665999999999999,167.71200000000002,63
2581,5903.0,1.0,1.0,2.0,['NF'],5903,Naone Airport,Maewo Island,Vanuatu,MWF,-15.0,168.083,0
2582,2005.0,13.0,13.0,26.0,"['SB', 'NZ', 'NF', 'QF']",2005,La Tontouta,Noumea,New Caledonia,NOU,-22.014553,166.212972,52
2583,5905.0,5.0,5.0,10.0,['NF'],5905,Norsup Airport,Norsup,Vanuatu,NUS,-16.0797,167.40099999999998,23
2584,5900.0,2.0,2.0,4.0,['NF'],5900,Tavie Airport,Paama Island,Vanuatu,PBJ,-16.439,168.257,0
2585,5894.0,3.0,3.0,6.0,['NF'],5894,Sola Airport,Sola,Vanuatu,SLH,-13.8517,167.537,7
2586,5908.0,11.0,11.0,22.0,"['NF', 'QF']",5908,Santo Pekoa International Airport,Santo,Vanuatu,SON,-15.505033,167.219742,184
2587,5899.0,1.0,1.0,2.0,['NF'],5899,Sara Airport,Pentecost Island,Vanuatu,SSR,-15.4708,168.15200000000002,0
2588,5912.0,2.0,2.0,4.0,['NF'],5912,Southwest Bay Airport,Malekula Island,Vanuatu,SWJ,-16.495,167.438,0
2589,4242.0,5.0,5.0,10.0,['NF'],4242,Tanna island,Tanna,Vanuatu,TAH,-19.455198,169.22394,3
2590,5909.0,1.0,1.0,2.0,['NF'],5909,Tongoa Island Airport,Tongoa Island,Vanuatu,TGH,-16.8911,168.551,443
2591,5895.0,3.0,3.0,6.0,['NF'],5895,Torres Airstrip,Loh/Linua,Vanuatu,TOH,-13.328,166.638,0
2592,5910.0,3.0,2.0,5.0,['NF'],5910,Uléi Airport,Ambryn Island,Vanuatu,ULB,-16.333,168.283,0
2593,5911.0,1.0,1.0,2.0,['NF'],5911,Valesdir Airport,Valesdir,Vanuatu,VLS,-16.7961,168.17700000000002,10
2594,6771.0,1.0,1.0,2.0,['NF'],6771,Walaha Airport,Walaha,Vanuatu,WLH,-15.412,167.69099999999997,151
2595,5906.0,3.0,3.0,6.0,['NF'],5906,Gaua Island Airport,Gaua Island,Vanuatu,ZGU,-14.2181,167.58700000000002,0
2596,2304.0,4.0,4.0,8.0,"['NH', 'OC']",2304,Fukue,Fukue,Japan,FUJ,32.666269,128.832808,273
2597,2352.0,1.0,1.0,2.0,['NH'],2352,Hachijojima,Hachijojima,Japan,HAC,33.115,139.785833,303
2598,2295.0,2.0,2.0,4.0,"['NH', 'OC']",2295,Iki,Iki,Japan,IKI,33.749027000000005,129.785417,41
2599,5998.0,1.0,1.0,2.0,['NH'],5998,Iwami Airport,Iwami,Japan,IWJ,34.6764,131.79,184
2600,2298.0,1.0,1.0,2.0,['NH'],2298,Monbetsu,Monbetsu,Japan,MBE,44.303914,143.404028,80
2601,3409.0,1.0,1.0,2.0,['NH'],3409,Noto,Wajima,Japan,NTQ,37.293096999999996,136.961853,718
2602,2356.0,1.0,1.0,2.0,['NH'],2356,Oshima,Oshima,Japan,OIM,34.782033,139.360306,130
2603,6000.0,1.0,1.0,2.0,['NH'],6000,Odate Noshiro Airport,Odate Noshiro,Japan,ONJ,40.1919,140.371,292
2604,2291.0,2.0,2.0,4.0,['NH'],2291,Nakashibetsu,Nakashibetsu,Japan,SHB,43.5775,144.96,234
2605,6001.0,1.0,1.0,2.0,['NH'],6001,Shonai Airport,Shonai,Japan,SYO,38.812222,139.78722199999999,86
2606,2297.0,3.0,3.0,6.0,"['NH', 'OC']",2297,Tsushima,Tsushima,Japan,TSJ,34.284889,129.33055,213
2607,2335.0,1.0,1.0,2.0,['NH'],2335,Tottori,Tottori,Japan,TTJ,35.530069,134.166553,65
2608,2294.0,2.0,2.0,4.0,['NH'],2294,Wakkanai,Wakkanai,Japan,WKJ,45.404167,141.800833,30
2609,8244.0,2.0,2.0,4.0,['NHG'],8244,Carlos Alberto da Costa Neves Airport,Cacador,Brazil,CFC,-26.788333,-50.939721999999996,3376
2610,6477.0,2.0,3.0,5.0,['NHG'],6477,Erechim Airport,Erechim,Brazil,ERM,-27.6619,-52.2683,2498
2611,2596.0,2.0,2.0,4.0,['NHG'],2596,Santo Angelo,Santo Angelo,Brazil,GEL,-28.281683,-54.169139,1056
2612,7383.0,1.0,1.0,2.0,['NHG'],7383,Tancredo Thomaz de Faria Airport,Guarapuava,Brazil,GPB,-25.383333,-51.45,200
2613,7384.0,3.0,3.0,6.0,['NHG'],7384,Joacaba Airport,Joacaba,Brazil,JCB,-27.172778000000005,-51.500833,1713
2614,6069.0,1.0,1.0,2.0,['NHG'],6069,Santa Rosa Airport,Santa Rosa,Brazil,SRA,-27.9067,-54.5204,984
2615,2632.0,1.0,1.0,2.0,['NHG'],2632,Rubem Berta,Uruguaiana,Brazil,URG,-29.782178000000002,-57.038189,256
2616,3524.0,10.0,10.0,20.0,"['NK', 'UA']",3524,Atlantic City Intl,Atlantic City,United States,ACY,39.457583,-74.577167,75
2617,5747.0,3.0,3.0,6.0,['NK'],5747,Arnold Palmer Regional Airport,Latrobe,United States,LBE,40.2759,-79.4048,1185
2618,2227.0,6.0,5.0,11.0,"['PK', 'NL']",2227,Sukkur,Sukkur,Pakistan,SKZ,27.721989,68.79168299999999,196
2619,5659.0,1.0,1.0,2.0,['NT'],5659,La Gomera Airport,La Gomera,Spain,GMZ,28.0296,-17.2146,718
2620,1052.0,3.0,3.0,6.0,['NT'],1052,Hierro,Hierro,Spain,VDE,27.814846999999997,-17.887056,103
2621,2388.0,1.0,1.0,2.0,['NU'],2388,Kumejima,Kumejima,Japan,UEO,26.363506,126.713806,23
2622,11.0,1.0,1.0,2.0,['NY'],11,Akureyri,Akureyri,Iceland,AEY,65.659994,-18.072703,6
2623,12.0,1.0,1.0,2.0,['NY'],12,Egilsstadir,Egilsstadir,Iceland,EGS,65.283333,-14.401389000000002,76
2624,15.0,1.0,1.0,2.0,['NY'],15,Isafjordur,Isafjordur,Iceland,IFJ,66.05805600000001,-23.135278,8
2625,18.0,5.0,5.0,10.0,['NY'],18,Reykjavik,Reykjavik,Iceland,RKV,64.13,-21.940556,48
2626,6235.0,3.0,3.0,6.0,"['VA', 'NZ']",6235,Albany Airport,Albany,Australia,ALH,-34.9433,117.809,233
2627,2037.0,3.0,3.0,6.0,['NZ'],2037,Woodbourne,Woodbourne,New Zealand,BHE,-41.518333,173.870278,109
2628,9090.0,3.0,3.0,6.0,"['VA', 'NZ']",9090,Brusselton,Brusselton,Australia,BQB,-33.687222,115.400278,55
2629,6255.0,5.0,5.0,10.0,"['VA', 'NZ', 'SQ', 'QF']",6255,Cloncurry Airport,Cloncurry,Australia,CNJ,-20.6686,140.504,616
2630,6266.0,3.0,2.0,5.0,"['VA', 'NZ']",6266,Esperance Airport,Esperance,Australia,EPR,-33.6844,121.823,470
2631,6268.0,3.0,3.0,6.0,"['VA', 'NZ', 'QF']",6268,Geraldton Airport,Geraldton,Australia,GET,-28.7961,114.70700000000001,121
2632,2012.0,2.0,2.0,4.0,['NZ'],2012,Gisborne,Gisborne,New Zealand,GIS,-38.663333,177.97833300000002,15
2633,2014.0,1.0,1.0,2.0,['NZ'],2014,Hokitika,Hokitika,New Zealand,HKK,-42.713611,170.985278,146
2634,2015.0,4.0,4.0,8.0,['NZ'],2015,Hamilton,Hamilton,New Zealand,HLZ,-37.866661,175.332056,172
2635,5884.0,1.0,0.0,1.0,['NZ'],5884,Niue International Airport,Alofi,Niue,IUE,-19.080028,-169.925639,209
2636,2025.0,2.0,2.0,4.0,['NZ'],2025,Invercargill,Invercargill,New Zealand,IVC,-46.412408,168.31299199999998,5
2637,2018.0,1.0,1.0,2.0,['NZ'],2018,Kaitaia,Kaitaia,New Zealand,KAT,-35.07,173.285278,270
2638,3346.0,5.0,5.0,10.0,"['VA', 'NZ', 'QF']",3346,Kalgoorlie Boulder,Kalgoorlie,Australia,KGI,-30.789444,121.46166699999999,1203
2639,2017.0,1.0,1.0,2.0,['NZ'],2017,Kerikeri,Kerikeri,New Zealand,KKE,-35.262778999999995,173.911944,492
2640,3347.0,8.0,8.0,16.0,"['VA', 'NZ', 'TL', 'QF']",3347,Kununurra,Kununurra,Australia,KNX,-15.778056,128.7075,145
2641,3348.0,3.0,3.0,6.0,"['VA', 'NZ', 'QF']",3348,Learmonth,Learmonth,Australia,LEA,-22.235556,114.08861100000001,19
